pond,cycle,starting_state,end_state,weight
5,19,"RCL,RS","BW,GC,HV,RCL,RS",1
5,19,"RCL,RS","BW,HV,RCL,RS",2
5,19,"RCL,RS","BW,RCL,RP,RS",1
5,19,"RCL,RS","BW,RCL,RS",1
5,19,"RCL,RS",RCL,3
5,19,"RCL,RS","RCL,RP,RS",2
5,19,"RCL,RS",RS,3
5,19,RP,"RP,RS",2
5,19,RP,none,2
5,19,"RP,RS","RCL,RP,RS",2
5,19,"RP,RS",RP,1
5,19,"RP,RS",RS,2
5,19,"RP,RS",none,2
5,19,RS,"RCL,RS",2
5,19,RS,none,7
5,19,none,RCL,1
5,19,none,"RCL,RP,RS",1
5,19,none,"RCL,RS",1
5,19,none,RP,3
5,19,none,"RP,RS",3
5,19,none,RS,4
5,20,"AC,BV,BW,GC,RCL","GC,RCL",1
5,20,"AC,GC,RCL",RCL,1
5,20,"BV,BW,GC,HC,HV,RCL","BV,GC,HC,HV,RCL",1
5,20,"BV,BW,GC,HV,RCL","GC,HV,RCL",1
5,20,"BV,BW,GC,RCL","BV,BW,GC,HV,RCL",1
5,20,"BV,BW,HV,RCL,RS","HV,RCL",1
5,20,"BV,GC,HC,HV,RCL","BW,GC,HC,HV,RCL",1
5,20,"BW,GC,HC,HV,RCL","GC,HC,HV,RCL",2
5,20,"BW,GC,HV,RCL","BW,GC,HC,HV,RCL",1
5,20,"BW,GC,HV,RCL","BW,HV,RCL",1
5,20,"BW,GC,HV,RCL","HV,RCL",1
5,20,"BW,HC,HV,RCL","BV,BW,GC,HC,HV,RCL",1
5,20,"BW,HV,RCL","BW,GC,HV,RCL",1
5,20,"BW,HV,RCL","BW,RCL",1
5,20,"BW,HV,RCL,RS","BV,BW,HV,RCL,RS",1
5,20,"BW,RCL","BV,BW,GC,RCL",1
5,20,"BW,RCL","BW,GC,HV,RCL",1
5,20,"BW,RCL","BW,HV,RCL",1
5,20,"BW,RCL","BW,HV,RCL,RS",1
5,20,"BW,RCL","HV,RCL",1
5,20,"BW,RCL",RCL,1
5,20,"GC,HC,HV,RCL","GC,RCL",1
5,20,"GC,HC,HV,RCL","HC,HV,RCL",1
5,20,"GC,HC,HV,RCL","HC,RCL",1
5,20,"GC,HV,RCL","GC,RCL",1
5,20,"GC,HV,RCL","HV,RCL",1
5,20,"GC,HV,RCL",RCL,2
5,20,"GC,RCL","AC,GC,RCL",1
5,20,"GC,RCL","GC,HV,RCL",1
5,20,"GC,RCL",RCL,3
5,20,"HC,HV,RCL","GC,HV,RCL",1
5,20,"HC,RCL","GC,RCL",1
5,20,"HC,RCL",RCL,2
5,20,"HC,RCL","RCL,RS",1
5,20,"HC,RCL,RS",RCL,1
5,20,"HV,PT,RCL",RCL,1
5,20,"HV,RCL","BW,GC,HV,RCL",1
5,20,"HV,RCL","GC,HV,RCL",1
5,20,"HV,RCL",RCL,3
5,20,"HV,RCL","RCL,RS",1
5,20,"HV,RCL,RS","HV,PT,RCL",1
5,20,"HV,RCL,RS","RCL,RS",1
5,20,"PT,RCL,RS","RCL,RS",1
5,20,RCL,"AC,BV,BW,GC,RCL",1
5,20,RCL,"BW,HC,HV,RCL",1
5,20,RCL,"BW,RCL",5
5,20,RCL,"GC,HC,HV,RCL",1
5,20,RCL,"GC,RCL",1
5,20,RCL,"HC,RCL",3
5,20,RCL,"HV,RCL",2
5,20,RCL,"HV,RCL,RS",1
5,20,RCL,"RCL,RS",6
5,20,"RCL,RP,RS","RCL,RS",1
5,20,"RCL,RP,RS",none,1
5,20,"RCL,RS","HC,RCL,RS",1
5,20,"RCL,RS","HV,RCL,RS",1
5,20,"RCL,RS","PT,RCL,RS",1
5,20,"RCL,RS",RCL,7
5,20,"RCL,RS","RCL,RP,RS",1
5,20,"RCL,RS",RS,1
5,20,RP,"RP,RS",1
5,20,RP,RS,1
5,20,"RP,RS","RCL,RS",1
5,20,"RP,RS",RS,6
5,20,"RP,RS",none,2
5,20,RS,"RP,RS",6
5,20,RS,none,8
5,20,none,"RCL,RP,RS",1
5,20,none,RP,2
5,20,none,"RP,RS",2
5,20,none,RS,6
5,21,"BW,GC,HV,RCL","BW,GC,RCL,RS",1
5,21,"BW,GC,HV,RCL,RS","BW,HV,RCL,RS",1
5,21,"BW,GC,HV,RCL,RS","GC,HV,RCL,RS",1
5,21,"BW,GC,HV,RCL,RS","GC,RCL",1
5,21,"BW,GC,HV,RCL,RS","HV,RCL,RS",3
5,21,"BW,GC,HV,RCL,RS","RCL,RS",1
5,21,"BW,GC,RCL","BW,GC,HV,RCL,RS",1
5,21,"BW,GC,RCL","BW,RCL",1
5,21,"BW,GC,RCL","GC,RCL",3
5,21,"BW,GC,RCL,RS","GC,RCL",1
5,21,"BW,HC,HV,RCL,RS","BW,HV,RCL,RS",1
5,21,"BW,HC,HV,RCL,RS","GC,HV,RCL,RS",1
5,21,"BW,HV,RCL,RS","BW,GC,HV,RCL,RS",1
5,21,"BW,HV,RCL,RS","BW,HC,HV,RCL,RS",2
5,21,"BW,HV,RCL,RS","GC,HV,RCL,RS",2
5,21,"BW,HV,RCL,RS","HV,RCL,RS",1
5,21,"BW,RCL","BW,GC,HV,RCL",1
5,21,"BW,RCL","BW,HV,RCL,RS",1
5,21,"BW,RCL",RCL,1
5,21,"GC,HV,RCL,RS","BW,GC,HV,RCL,RS",2
5,21,"GC,HV,RCL,RS","BW,HV,RCL,RS",1
5,21,"GC,HV,RCL,RS","GC,RCL",1
5,21,"GC,HV,RCL,RS","HV,RCL,RS",1
5,21,"GC,HV,RCL,RS","RCL,RS",1
5,21,"GC,RCL","BW,GC,RCL",2
5,21,"GC,RCL",RCL,4
5,21,"GC,RCL,RS","BW,GC,RCL",1
5,21,"GC,RCL,RS","GC,HV,RCL,RS",1
5,21,"GC,RCL,RS","RCL,RS",1
5,21,"HC,HV,RCL,RS","HV,RCL,RS",1
5,21,"HV,RCL,RS","BW,GC,HV,RCL,RS",3
5,21,"HV,RCL,RS","BW,HV,RCL,RS",1
5,21,"HV,RCL,RS","GC,HV,RCL,RS",1
5,21,"HV,RCL,RS","HC,HV,RCL,RS",1
5,21,"HV,RCL,RS","RCL,RS",1
5,21,PT,"PT,RS",1
5,21,"PT,RP,RS",RP,1
5,21,"PT,RS","PT,RP,RS",1
5,21,"PT,RS",none,1
5,21,RCL,"BW,GC,RCL",1
5,21,RCL,"BW,HV,RCL,RS",1
5,21,RCL,"BW,RCL",2
5,21,RCL,"GC,RCL,RS",1
5,21,RCL,"RCL,RP,RS",1
5,21,RCL,"RCL,RS",1
5,21,RCL,none,5
5,21,"RCL,RP",RCL,1
5,21,"RCL,RP","RCL,RS",1
5,21,"RCL,RP,RS","RCL,RP",1
5,21,"RCL,RS","BW,GC,RCL",1
5,21,"RCL,RS","GC,RCL,RS",2
5,21,"RCL,RS","HV,RCL,RS",1
5,21,"RCL,RS",RCL,1
5,21,"RCL,RS",RS,2
5,21,RP,"RCL,RP",1
5,21,RP,"RP,RS",1
5,21,RP,none,3
5,21,"RP,RS",RP,1
5,21,"RP,RS",none,2
5,21,RS,"PT,RS",1
5,21,RS,"RCL,RS",1
5,21,RS,"RP,RS",1
5,21,RS,none,7
5,21,none,PT,1
5,21,none,RCL,5
5,21,none,RP,3
5,21,none,"RP,RS",1
5,21,none,RS,8
5,22,"BV,BW,GC,HV,RCL,RS","GC,HV,RCL,RS",1
5,22,"BV,BW,GC,RCL","BV,BW,RCL,RS",1
5,22,"BV,BW,RCL","BV,RCL",1
5,22,"BV,BW,RCL,RS","GC,RCL,RS",1
5,22,"BV,RCL","BV,BW,GC,RCL",1
5,22,"BV,RCL",RCL,1
5,22,"BW,GC,HC,HV,RCL","GC,HC,HV,RCL",1
5,22,"BW,HV,RCL","BW,GC,HC,HV,RCL",1
5,22,"BW,HV,RCL","HC,HV,RCL",1
5,22,"BW,HV,RCL","HV,RCL",3
5,22,"GC,HC,HV,RCL",RCL,1
5,22,"GC,HV,RCL","HV,RCL",1
5,22,"GC,HV,RCL,RS","HV,RCL,RS",1
5,22,"GC,RCL,RS","BV,BW,GC,HV,RCL,RS",1
5,22,"HC,HV,RCL","GC,HV,RCL",1
5,22,"HV,RCL","BW,HV,RCL",4
5,22,"HV,RCL",RCL,4
5,22,"HV,RCL,RS","RCL,RS",1
5,22,"PT,RS",RS,1
5,22,RCL,"BV,BW,RCL",1
5,22,RCL,"BW,HV,RCL",1
5,22,RCL,"HV,RCL",4
5,22,RCL,"RCL,RS",2
5,22,RCL,none,3
5,22,"RCL,RS","BV,RCL",1
5,22,"RCL,RS",RCL,2
5,22,"RCL,RS",RS,1
5,22,RP,"RP,RS",1
5,22,RP,RS,2
5,22,"RP,RS",RP,1
5,22,"RP,RS",none,3
5,22,RS,RP,1
5,22,RS,"RP,RS",2
5,22,RS,none,4
5,22,none,"PT,RS",1
5,22,none,RCL,4
5,22,none,"RCL,RS",1
5,22,none,RP,1
5,22,none,"RP,RS",1
5,22,none,RS,2
6,1,AC,"RCL,RS",1
6,1,"AC,BW,GC,HV,RCL,RS","AC,BW,HV,RCL,RS",1
6,1,"AC,BW,GC,HV,RCL,RS","AC,GC,HV,RCL,RS",2
6,1,"AC,BW,HV,RCL,RS","AC,BW,GC,HV,RCL,RS",2
6,1,"AC,GC,HV,RCL,RS","AC,BW,GC,HV,RCL,RS",1
6,1,"AC,GC,HV,RCL,RS","AC,HV,RCL,RS",1
6,1,"AC,GC,HV,RCL,RS","AC,RCL,RS",1
6,1,"AC,HV,RCL","BW,HV,RCL",1
6,1,"AC,HV,RCL,RS","AC,BW,HV,RCL,RS",1
6,1,"AC,HV,RCL,RS","AC,RCL",1
6,1,"AC,RCL","AC,RCL,RS",2
6,1,"AC,RCL",RCL,1
6,1,"AC,RCL,RS","AC,HV,RCL,RS",1
6,1,"AC,RCL,RS","AC,RCL",1
6,1,"AC,RCL,RS","RCL,RS",3
6,1,"BV,BW,RCL,RS","BW,RCL,RS",1
6,1,"BW,GC,HV,RCL,RS","AC,GC,HV,RCL,RS",1
6,1,"BW,HV,RCL","BW,HV,RCL,RS",1
6,1,"BW,HV,RCL,RS","BW,GC,HV,RCL,RS",1
6,1,"BW,PC,PT,RP,RS",PC,1
6,1,"BW,PC,RP,RS","BW,PC,PT,RP,RS",1
6,1,"BW,RCL","BV,BW,RCL,RS",1
6,1,"BW,RCL,RS",RCL,2
6,1,"BW,RP,RS","BW,RS",1
6,1,"BW,RS",RS,1
6,1,"GC,RCL,RS","RCL,RS",1
6,1,"HV,RCL,RS","AC,RCL,RS",1
6,1,"HV,RCL,RS",RCL,1
6,1,"HV,RCL,RS","RCL,RS",1
6,1,PC,"BW,PC,RP,RS",1
6,1,PC,"PC,PT",1
6,1,PC,none,1
6,1,"PC,PT","PC,RP,RS",1
6,1,"PC,PT,RP,RS","PC,RP,RS",1
6,1,"PC,PT,RP,RS","PT,RS",1
6,1,"PC,PT,RS","PC,PT,RP,RS",1
6,1,"PC,PT,RS","PT,RS",1
6,1,"PC,PT,RS",RS,1
6,1,"PC,RP",PC,1
6,1,"PC,RP","PC,RP,RS",1
6,1,"PC,RP,RS","BW,RP,RS",1
6,1,"PC,RP,RS","PC,RP",2
6,1,"PC,RP,RS","PC,RS",1
6,1,"PC,RS","PC,PT,RS",1
6,1,"PC,RS","PC,RP,RS",1
6,1,PT,RS,1
6,1,PT,none,1
6,1,"PT,RS","PC,PT,RP,RS",1
6,1,"PT,RS","PC,RS",1
6,1,"PT,RS",PT,1
6,1,"PT,RS",RS,1
6,1,RCL,"AC,HV,RCL",1
6,1,RCL,"AC,RCL",1
6,1,RCL,"AC,RCL,RS",1
6,1,RCL,"BW,RCL",1
6,1,RCL,"RCL,RS",3
6,1,RCL,RS,1
6,1,RCL,none,1
6,1,"RCL,RS","GC,RCL,RS",1
6,1,"RCL,RS","HV,RCL,RS",3
6,1,"RCL,RS",RCL,4
6,1,"RCL,RS",RS,1
6,1,"RCL,RS",none,1
6,1,RS,"PC,PT,RS",1
6,1,RS,"PT,RS",2
6,1,RS,"RCL,RS",1
6,1,RS,none,8
6,1,none,AC,1
6,1,none,"BW,RCL,RS",1
6,1,none,PC,1
6,1,none,"PC,PT,RS",1
6,1,none,RCL,1
6,1,none,RS,7
6,2,"AC,BV,BW,GC,HC,HV,RCL","AC,BV,GC,HC,HV,RCL",1
6,2,"AC,BV,BW,GC,HV,RCL","AC,GC,HC,RCL",1
6,2,"AC,BV,BW,HC,HV,RCL","AC,BV,BW,GC,HC,HV,RCL",1
6,2,"AC,BV,BW,HC,HV,RCL","AC,BV,BW,GC,HV,RCL",1
6,2,"AC,BV,GC,HC,HV,RCL","AC,BW,HC,HV,RCL",1
6,2,"AC,BW,GC,HC,HV,RCL","AC,RCL",1
6,2,"AC,BW,GC,HC,RCL","AC,BW,GC,HC,HV,RCL",1
6,2,"AC,BW,GC,RCL","AC,RCL",1
6,2,"AC,BW,GC,RCL","BW,GC,HC,RCL",1
6,2,"AC,BW,HC,HV,RCL","AC,GC,HC,HV,RCL",1
6,2,"AC,BW,HV,RCL",RCL,1
6,2,"AC,BW,RCL","AC,BV,BW,HC,HV,RCL",1
6,2,"AC,BW,RCL","AC,GC,RCL",1
6,2,"AC,GC,HC,HV,RCL","AC,GC,HV,RCL",1
6,2,"AC,GC,HC,RCL","AC,HC,RCL",1
6,2,"AC,GC,HV,RCL","AC,HC,RCL",1
6,2,"AC,GC,HV,RCL",none,1
6,2,"AC,GC,RCL","AC,BW,GC,RCL",1
6,2,"AC,HC,RCL","AC,RCL",2
6,2,"AC,HC,RCL",none,1
6,2,"AC,HV,RCA,RCL","AC,BW,RCL",1
6,2,"AC,HV,RCL","AC,RCL",1
6,2,"AC,RCA,RCL","AC,HV,RCA,RCL",1
6,2,"AC,RCL","AC,BV,BW,HC,HV,RCL",1
6,2,"AC,RCL","AC,BW,HV,RCL",1
6,2,"AC,RCL","AC,BW,RCL",1
6,2,"AC,RCL","AC,HC,RCL",1
6,2,"AC,RCL","AC,HV,RCL",1
6,2,"AC,RCL","AC,RCA,RCL",1
6,2,"AC,RCL","HC,RCL",1
6,2,"AC,RCL",RCL,6
6,2,"AC,RCL",none,2
6,2,"BV,BW,GC,HC,RCL","AC,BW,GC,HC,RCL",1
6,2,"BV,BW,HV,RCL,RS","HV,RCL",1
6,2,"BW,GC,HC,RCL","AC,BW,GC,RCL",1
6,2,"BW,GC,RCL","BV,BW,GC,HC,RCL",1
6,2,"BW,HV,RCL",RCL,1
6,2,"BW,HV,RCL,RS","BV,BW,HV,RCL,RS",1
6,2,"BW,PC,RP,RS","RCL,RP",1
6,2,"BW,RCL","AC,RCL",1
6,2,"BW,RCL","BW,GC,RCL",1
6,2,"BW,RCL",RCL,1
6,2,"BW,RCL,RS","RCL,RS",1
6,2,"HC,RCL","AC,RCL",1
6,2,"HV,RCL","BW,HV,RCL",1
6,2,"HV,RCL","RCL,RS",1
6,2,"HV,RCL,RS",RCL,1
6,2,PC,none,1
6,2,"PC,PT,RS","PT,RS",1
6,2,"PC,RP,RS","BW,PC,RP,RS",1
6,2,"PC,RP,RS",PC,1
6,2,"PC,RP,RS","RP,RS",1
6,2,"PC,RS","PC,PT,RS",1
6,2,PT,none,3
6,2,"PT,RP,RS",RS,1
6,2,"PT,RS","PT,RP,RS",1
6,2,RCL,"AC,RCL",5
6,2,RCL,"BW,HV,RCL,RS",1
6,2,RCL,"BW,RCL",3
6,2,RCL,"HV,RCL",1
6,2,RCL,"RCL,RS",1
6,2,RCL,none,2
6,2,"RCL,RP","BW,RCL,RS",1
6,2,"RCL,RP",RP,1
6,2,"RCL,RP",none,2
6,2,"RCL,RS","HV,RCL,RS",1
6,2,"RCL,RS",RCL,2
6,2,RP,"RCL,RP",2
6,2,RP,none,1
6,2,"RP,RS","PC,RP,RS",1
6,2,RS,"PC,RP,RS",1
6,2,RS,none,1
6,2,none,"AC,GC,HV,RCL",1
6,2,none,"AC,RCL",3
6,2,none,"PC,RP,RS",1
6,2,none,"PC,RS",1
6,2,none,PT,2
6,2,none,RCL,1
6,2,none,"RCL,RP",1
6,2,none,RP,2
6,2,none,RS,2
6,3,"AC,BV,BW,GC,HV,RCL","AC,BV,RCL",1
6,3,"AC,BV,BW,RCL","AC,BV,GC,HC,HV,RCL",1
6,3,"AC,BV,BW,RCL","AC,BW,HV,RCL",1
6,3,"AC,BV,BW,RCL","AC,RCL",1
6,3,"AC,BV,GC,HC,HV,RCL","GC,HV,RCL",1
6,3,"AC,BV,HC,RCL","AC,RCL",1
6,3,"AC,BV,RCL","AC,BV,BW,RCL",1
6,3,"AC,BV,RCL","BV,BW,HV,RCL",1
6,3,"AC,BV,RCL",RCL,1
6,3,"AC,BW,GC,RCL","AC,RCL",1
6,3,"AC,BW,HV,RCL","AC,BV,BW,RCL",1
6,3,"AC,BW,RCL","AC,BV,RCL",1
6,3,"AC,BW,RCL","AC,BW,GC,RCL",1
6,3,"AC,BW,RCL","BW,RCL",3
6,3,"AC,BW,RCL",RCL,1
6,3,"AC,GC,RCL","AC,HC,RCL",1
6,3,"AC,HC,RCL","AC,BV,HC,RCL",1
6,3,"AC,HC,RCL","AC,RCL",2
6,3,"AC,HV,RCL","AC,GC,RCL",1
6,3,"AC,HV,RCL","AC,RCL",1
6,3,"AC,RCL","AC,BV,RCL",1
6,3,"AC,RCL","AC,BW,RCL",3
6,3,"AC,RCL","AC,HC,RCL",2
6,3,"AC,RCL","BW,RCL",1
6,3,"AC,RCL",RCL,6
6,3,"BV,BW,HV,RCL","AC,BV,BW,GC,HV,RCL",1
6,3,BW,HV,1
6,3,"BW,HV,RCL,RP",none,1
6,3,"BW,RCL","AC,BV,BW,RCL",1
6,3,"BW,RCL","AC,BW,RCL",1
6,3,"BW,RCL","AC,RCL",1
6,3,"BW,RCL",BW,1
6,3,"BW,RCL",RCL,5
6,3,"GC,HV,RCL","HV,RCL",1
6,3,"GC,HV,RCL,RS","GC,RCL,RS",1
6,3,"GC,RCL,RS","RCL,RS",1
6,3,HV,"BW,HV,RCL,RP",1
6,3,HV,"RCL,RS",1
6,3,"HV,RCL","AC,HV,RCL",1
6,3,PC,"PC,RP,RS",1
6,3,"PC,RP",PC,1
6,3,"PC,RP,RS","PC,RP",1
6,3,"PC,RP,RS","PC,RS",1
6,3,"PC,RP,RS","RP,RS",1
6,3,"PC,RS","PC,RP,RS",1
6,3,"PC,RS",RS,1
6,3,"PT,RP",none,1
6,3,RCL,"AC,BW,RCL",2
6,3,RCL,"AC,HV,RCL",1
6,3,RCL,"AC,RCL",6
6,3,RCL,"BW,RCL",5
6,3,RCL,"RCL,RS",2
6,3,RCL,none,1
6,3,"RCL,RS","GC,HV,RCL,RS",1
6,3,"RCL,RS",HV,1
6,3,"RCL,RS",RCL,2
6,3,"RP,RS",RS,1
6,3,"RP,RS",none,1
6,3,RS,"PC,RP,RS",1
6,3,RS,"PC,RS",1
6,3,RS,"PT,RP",1
6,3,none,RCL,2
6,3,none,"RP,RS",1
6,3,none,RS,1
6,4,"AC,BV,BW,GC,HV,RCL","AC,BV,BW,GC,HV,RCL,RS",1
6,4,"AC,BV,BW,GC,HV,RCL","AC,BW,GC,HV,RCL",1
6,4,"AC,BV,BW,GC,HV,RCL","AC,BW,GC,RCL",1
6,4,"AC,BV,BW,GC,HV,RCL","BV,BW,GC,HV,RCL",1
6,4,"AC,BV,BW,GC,HV,RCL,RS","BV,BW,GC,HV,RCL",1
6,4,"AC,BV,BW,GC,RCL","AC,BV,BW,GC,HV,RCL",2
6,4,"AC,BV,GC,HV,RCL","AC,BV,RCL",1
6,4,"AC,BV,RCL","AC,RCL",1
6,4,"AC,BW,GC,HV,RCL","BW,GC,RCL",1
6,4,"AC,BW,GC,RCL","AC,BV,BW,GC,RCL",1
6,4,"AC,BW,GC,RCL",RCL,1
6,4,"AC,BW,HV,RCL","AC,BV,BW,GC,RCL",1
6,4,"AC,BW,HV,RCL","AC,HV,RCL",1
6,4,"AC,GC,HV,RCL","GC,RCL",1
6,4,"AC,GC,RCL","HV,RCL",1
6,4,"AC,HV,RCL","BW,GC,HV,RCL",2
6,4,"AC,RCL","AC,BW,HV,RCL",1
6,4,"BV,BW,GC,HV,RCL","AC,BV,BW,GC,HV,RCL",2
6,4,"BV,BW,GC,HV,RCL","AC,BV,GC,HV,RCL",1
6,4,"BV,BW,GC,HV,RCL","AC,BW,HV,RCL",1
6,4,"BV,BW,GC,HV,RCL","BW,HV,RCL",1
6,4,"BV,BW,GC,RCL","BV,BW,GC,HV,RCL",1
6,4,"BW,GC,HV,RCL","BV,BW,GC,HV,RCL",1
6,4,"BW,GC,HV,RCL","BV,BW,GC,RCL",1
6,4,"BW,GC,HV,RCL","BW,HV,RCL",1
6,4,"BW,GC,RCL","AC,GC,HV,RCL",1
6,4,"BW,HV,RCL","BW,GC,HV,RCL",1
6,4,"BW,HV,RCL","BW,RCL",1
6,4,"BW,HV,RCL","GC,HV,RCL",1
6,4,"BW,HV,RCL",RCL,1
6,4,"BW,PT,RCL","BW,HV,RCL",1
6,4,"BW,RCL","BV,BW,GC,HV,RCL",1
6,4,"BW,RCL","PT,RCL",1
6,4,"BW,RCL",RCL,2
6,4,"GC,HV,RCL","AC,GC,RCL",1
6,4,"GC,RCL","AC,BW,GC,RCL",1
6,4,"HV,RCL","AC,HV,RCL",1
6,4,PC,"PC,PT",1
6,4,PC,"PC,RCL",1
6,4,PC,none,1
6,4,"PC,PT",PC,1
6,4,"PC,PT","PC,PT,RP",1
6,4,"PC,PT,RP","PC,PT",1
6,4,"PC,RCL",RCL,2
6,4,PT,none,2
6,4,"PT,RCL",RCL,1
6,4,RCL,"BW,HV,RCL",1
6,4,RCL,"BW,PT,RCL",1
6,4,RCL,"BW,RCL",3
6,4,RCL,"PC,RCL",1
6,4,RCL,"RCL,RS",1
6,4,RCL,none,1
6,4,"RCL,RS",RCL,1
6,4,"RP,RS",none,1
6,4,RS,"RP,RS",1
6,4,RS,none,1
6,4,none,PC,2
6,4,none,PT,2
6,4,none,RS,2
6,5,"BV,BW,HC,HV,RCA,RCL","RCA,RCL",1
6,5,"BV,BW,RCL","BV,BW,HC,HV,RCA,RCL",1
6,5,"BV,BW,RCL","BW,RCL",1
6,5,"BV,RCL",RCL,1
6,5,"BW,PC,RCL,RP",RCL,1
6,5,"BW,PC,RCL,RP,RS","RCL,RP",1
6,5,"BW,RCA,RCL","BV,BW,RCL",1
6,5,"BW,RCA,RCL","RCA,RCL",1
6,5,"BW,RCA,RCL",RCL,1
6,5,"BW,RCL","BW,RCA,RCL",1
6,5,"BW,RCL",RCL,2
6,5,"BW,RCL,RP","BW,PC,RCL,RP",1
6,5,"HC,RCL",RCL,1
6,5,PC,"PC,PT",1
6,5,PC,"PC,RS",1
6,5,PC,none,2
6,5,"PC,PT",PC,1
6,5,"PC,RCL","RCL,RS",1
6,5,"PC,RCL,RP","RCL,RP",1
6,5,"PC,RCL,RS","RCL,RS",1
6,5,"PC,RS",RS,1
6,5,"PC,RS",none,1
6,5,PT,PC,1
6,5,"RCA,RCL","BW,RCA,RCL",1
6,5,"RCA,RCL",RCL,5
6,5,RCL,"BV,BW,RCL",1
6,5,RCL,"BV,RCL",1
6,5,RCL,"BW,RCA,RCL",1
6,5,RCL,"BW,RCL",2
6,5,RCL,"HC,RCL",1
6,5,RCL,"PC,RCL",1
6,5,RCL,"RCA,RCL",4
6,5,RCL,"RCL,RP",1
6,5,RCL,none,1
6,5,"RCL,RP","BW,RCL,RP",1
6,5,"RCL,RP","PC,RCL,RP",1
6,5,"RCL,RP",RCL,1
6,5,"RCL,RS","PC,RCL,RS",1
6,5,"RCL,RS",RCL,1
6,5,"RP,RS","BW,PC,RCL,RP,RS",1
6,5,RS,PC,1
6,5,RS,"PC,RS",1
6,5,RS,none,1
6,5,none,PC,1
6,5,none,RCL,1
6,5,none,"RP,RS",1
6,5,none,RS,2
6,6,"AC,BW,RCL",RCL,1
6,6,"AC,RCL","BW,RCL",1
6,6,"AC,RCL",RCL,4
6,6,"AC,RCL",none,1
6,6,BV,none,1
6,6,"BV,BW","BV,BW,RCL",1
6,6,"BV,BW,RCL",RCL,1
6,6,BW,none,1
6,6,"BW,HV,PC,RP,RS",PC,1
6,6,"BW,HV,RCL",RCL,1
6,6,"BW,RCL","AC,BW,RCL",1
6,6,"BW,RCL",BW,1
6,6,"BW,RCL","BW,HV,RCL",1
6,6,"BW,RCL",RCL,3
6,6,PC,"PC,RP,RS",1
6,6,PC,none,1
6,6,"PC,RP","PC,RP,RS",1
6,6,"PC,RP,RS","PC,RP",1
6,6,"PC,RP,RS","PC,RS",1
6,6,"PC,RP,RS","RP,RS",1
6,6,"PC,RS","BW,HV,PC,RP,RS",1
6,6,"PC,RS",PC,1
6,6,"PC,RS",RS,1
6,6,"RCA,RCL","AC,RCL",1
6,6,RCL,"AC,RCL",5
6,6,RCL,"BW,RCL",3
6,6,RCL,"RCA,RCL",1
6,6,RCL,none,12
6,6,RP,none,1
6,6,"RP,RS",RP,1
6,6,RS,"PC,RS",1
6,6,RS,none,10
6,6,none,BV,1
6,6,none,"BV,BW",1
6,6,none,"BW,RCL",2
6,6,none,"PC,RP,RS",1
6,6,none,"PC,RS",1
6,6,none,RCL,11
6,6,none,RS,10
6,7,"AC,BV,BW,GC,RCL,RS","RCL,RS",1
6,7,"AC,BV,HV,RCL,RS","AC,HV,RCL,RS",1
6,7,"AC,BV,RCL,RS","AC,RCL",1
6,7,"AC,BW,GC,HV,RCL","HV,RCL",1
6,7,"AC,BW,GC,HV,RCL,RS","AC,BV,HV,RCL,RS",1
6,7,"AC,BW,GC,HV,RCL,RS",none,1
6,7,"AC,BW,HV,RCL","BV,BW,RCL,RS",1
6,7,"AC,BW,HV,RCL,RS","AC,BW,RCL,RS",1
6,7,"AC,BW,RCL","AC,BW,HV,RCL",1
6,7,"AC,BW,RCL,RS","BW,RCL",1
6,7,"AC,GC,HV,RCL,RS","RCL,RS",1
6,7,"AC,GC,RCL",RCL,1
6,7,"AC,HV,RCA,RCL","AC,HV,RCL",1
6,7,"AC,HV,RCL","AC,RCL",1
6,7,"AC,HV,RCL","GC,HV,RCL",1
6,7,"AC,HV,RCL","HV,RCL",1
6,7,"AC,HV,RCL",RCL,1
6,7,"AC,HV,RCL,RS","AC,HV,RCL",1
6,7,"AC,HV,RCL,RS","HV,RCL,RS",1
6,7,"AC,RCL","AC,BW,HV,RCL,RS",1
6,7,"AC,RCL",RCL,2
6,7,"BV,BW,GC,HV,RCL","BV,BW,RCL",1
6,7,"BV,BW,GC,RCL,RS","BW,GC,HV,RCL,RS",1
6,7,"BV,BW,HV,RCL","BV,BW,HV,RCL,RS",1
6,7,"BV,BW,HV,RCL",RCL,1
6,7,"BV,BW,HV,RCL,RS","AC,BV,BW,GC,RCL,RS",1
6,7,"BV,BW,HV,RCL,RS","BW,HV,RCL,RS",1
6,7,"BV,BW,RCL","BV,BW,GC,RCL,RS",1
6,7,"BV,BW,RCL,RS","BV,RCL,RS",1
6,7,"BV,RCL,RS","AC,BV,RCL,RS",1
6,7,BW,"BW,RCL,RS",1
6,7,"BW,GC,HV,RCL","AC,GC,RCL",1
6,7,"BW,GC,HV,RCL,RS","AC,GC,HV,RCL,RS",1
6,7,"BW,GC,HV,RCL,RS","GC,HV,RCL,RS",1
6,7,"BW,HV,RCL","BW,GC,HV,RCL",1
6,7,"BW,HV,RCL","GC,HV,RCL",1
6,7,"BW,HV,RCL,RS","BV,BW,HV,RCL",1
6,7,"BW,HV,RCL,RS","BW,GC,HV,RCL,RS",1
6,7,"BW,HV,RCL,RS","BW,RCL,RS",1
6,7,"BW,HV,RCL,RS","RCL,RS",1
6,7,"BW,PC,RCL,RS","BW,HV,RCL,RS",1
