pond,cycle,starting_state,end_state,weight
8,22,"AC,RCL","AC,BW,RCL",1
8,22,"AC,RCL","AC,GC,RCL",1
8,22,"AC,RCL","AC,HC,RCA,RCL",1
8,22,"AC,RCL","AC,HC,RCL",3
8,22,"AC,RCL","AC,RCA,RCL",1
8,22,"AC,RCL",RCL,1
8,22,BW,none,2
8,22,"BW,RCL","AC,RCL",1
8,22,"BW,RP",BW,1
8,22,"PC,RS",RS,1
8,22,RCL,"BW,RCL",1
8,22,RCL,"RCL,RS",1
8,22,RCL,none,1
8,22,"RCL,RS",none,1
8,22,"RP,RS","BW,RP",1
8,22,"RP,RS",RS,1
8,22,RS,"PC,RS",1
8,22,RS,"RP,RS",2
8,22,RS,none,4
8,22,none,AC,1
8,22,none,RCL,2
8,22,none,RS,5
